param_val,J_total,rho_total,rho_active,rho_paused,rho_mobile,rho_jammed,frac_unpaused,J_unpaused,J_paused,rho_sys_unpaused,rho_sys_paused,batch_id
0.2727272727272727,0.0,0.0041502248914790435,0.0011407372076669856,0.003009487683812058,0.0008413901298980876,0.0002993470777688979,0.06544778269019726,0.0,0.0,0.001329634802762311,0.004347754107894462,b545e7d2
0.2727272727272727,0.0,0.004928145059488149,0.0013526551382977512,0.0035754899211903977,0.0010006481400422719,0.00035200699825547945,0.0584436557485818,0.0,0.0,0.0013212033142205174,0.005152032735411873,b545e7d2
0.3181818181818182,0.0,0.0044808955510901236,0.0011077720227665772,0.0033731235283235464,0.0008201967991081877,0.0002875752236583895,0.0528757642742179,0.0,0.0,0.0012968416241745725,0.004658653947006321,b545e7d2
0.3181818181818182,0.0,0.004695838674468052,0.0011459693541408047,0.0035498693203272463,0.0008444059933582428,0.00030156336078256195,0.05491262401788963,0.0,0.0,0.0012826193653672597,0.004894157722393647,b545e7d2
0.3181818181818182,0.0,0.004655262210409036,0.0011344139675867357,0.0035208482428223,0.0008536092158918468,0.00028080475169488895,0.059950205177274854,0.0,0.0,0.0012431275875772199,0.0048728657584953435,b545e7d2
0.3181818181818182,0.0,0.004339628965140219,0.0010526648300135198,0.003286964135126699,0.0007788081816593586,0.0002738566483541611,0.05497356368395403,0.0,0.0,0.0012989666006308494,0.004516508721846751,b545e7d2
0.36363636363636365,0.0,0.004174902954527492,0.0009265440634947292,0.003248358891032763,0.0007052370401603637,0.00022130702333436546,0.051393767925493994,0.0,0.0,0.0012213846780240569,0.004334919226542052,b545e7d2
0.36363636363636365,0.0,0.004385361635653074,0.0009748087574364986,0.0034105528782165766,0.0007346951815675837,0.0002401135758689148,0.053835627573519985,0.0,0.0,0.0012205750577794906,0.00456543422823983,b545e7d2
0.36363636363636365,0.0,0.004672161654905437,0.0010482690586288653,0.003623892596276572,0.0007939823651861008,0.0002542866934427647,0.046355731677463215,0.0,0.0,0.0012062532495038278,0.004840636132649714,b545e7d2
0.36363636363636365,0.0,0.004620744071566667,0.0010044702335033197,0.0036162738380633476,0.0007226250209071712,0.0002818452125961485,0.047978776010136955,0.0,0.0,0.0011773708384215937,0.004794278892964916,b545e7d2
0.4090909090909091,0.0,0.004783243778401997,0.0009669641453709975,0.003816279633030999,0.0007095874661432077,0.0002573766792277898,0.041756031261508286,0.0,0.0,0.0011684371726058973,0.004940761052248944,b545e7d2
0.4090909090909091,0.0,0.004231505139401202,0.0008574652935594364,0.0033740398458417657,0.0006410861748813441,0.00021637911867809223,0.05048607781399561,0.0,0.0,0.0011667712366286954,0.004394458404939778,b545e7d2
0.4090909090909091,0.0,0.003975820075324128,0.0007956354902912588,0.0031801845850328693,0.0006052233567818332,0.00019041213350942554,0.04889749399418443,0.0,0.0,0.001140276531612629,0.004121599286842733,b545e7d2
0.4090909090909091,0.0,0.004594772852466906,0.0009333976632560732,0.003661375189210833,0.000691259191919014,0.00024213847133705912,0.04730586968791623,0.0,0.0,0.0011421889774385578,0.004766210334531769,b545e7d2
0.45454545454545453,0.0,0.0035491329460180495,0.0006548841357202848,0.0028942488102977645,0.000494697145838261,0.0001601869898820239,0.049636985941943684,0.0,0.0,0.00109535715725386,0.003677292430899001,b545e7d2
0.45454545454545453,0.0,0.0035976177243063727,0.0006654809776687399,0.002932136746637633,0.0005123273453328175,0.0001531536323359224,0.05088810202265124,0.0,0.0,0.0011122068924783032,0.003730876869247859,b545e7d2
0.45454545454545453,0.0,0.0035620443879320956,0.0006615223418327771,0.002900522046099319,0.0005043429709560161,0.00015717937087676105,0.05113844741893707,0.0,0.0,0.001123803801271149,0.00369345221839643,b545e7d2
0.45454545454545453,0.0,0.004080063928361493,0.0007639010085530017,0.003316162919808491,0.0005808375918189832,0.0001830634167340185,0.045346161637559834,0.0,0.0,0.001169353898204791,0.004218322972848175,b545e7d2
0.5,0.0,0.003589059960966197,0.0006102977078632565,0.0029787622531029403,0.0004748009602525444,0.0001354967476107121,0.044444719358384885,0.0,0.0,0.0010850950540909501,0.0037055241989060418,b545e7d2
0.5,0.0,0.003294717582669599,0.0005711991311551367,0.0027235184515144624,0.00044089213040360194,0.00013030700075153474,0.05387343822986385,0.0,0.0,0.0010821987264469511,0.0034207007256754542,b545e7d2
0.5,0.0,0.0033678816247234736,0.0005735934340684528,0.002794288190655021,0.00043867884609665456,0.00013491458797179818,0.04886168381381299,0.0,0.0,0.001083643793676803,0.003485227025236491,b545e7d2
0.5,0.0,0.0032439942769381647,0.000567525280472784,0.0026764689964653807,0.00042562763820453006,0.00014189764226825403,0.05172477545786167,0.0,0.0,0.0010994603534868546,0.0033609703749964523,b545e7d2
